,id,lat,lon,addr:city,addr:housenumber,addr:state,addr:street,name,phone,capacity,addr:postcode,contact:instagram,email,postal_code,instagram,twitter,addr:housename,location,addr
1670,9543939118,40.7107068,-73.9512259,,349,,Union Avenue,Palona Cafe & Bakery,,,11211,,,,,,,,
1671,9543940517,40.7145938,-73.9450381,,,,,Hungry Ghost Coffee,,,,,,,,,,,
1672,9543941517,40.7194959,-73.96067,,,,,Alex Coffee Roasters Brooklyn,,,,,,,,,,,
1673,9546428495,40.7373761,-73.7782358,,195-9,,69th Avenue,Meadows Cafe,+1-929-499-3559,,11365,,,,,,,,
1674,9550708171,40.7400868,-73.9909032,,160,,5th Avenue,Ralph's Coffee,+1 212-627-2040,,10010,,,,,,,,
1675,9552593824,40.7297984,-73.9928785,New York,740,NY,Broadway,The Donut Pub,+1 646-974-1221,,10003,,donutpub@gmail.com,,,,,,
1676,9556844292,40.7608594,-73.997937,New York,555,NY,West 42nd Street,Romeo And Juliet Colombian Coffee,646-707-3789,,,,,,,,,,
1677,9559658875,40.7293544,-73.989023,New York,11,NY,Saint Mark's Place,Beard Papa's,+1-212-960-8472,,10003,,,,,,,,
1678,9566829986,40.7290595,-73.9884404,New York,27,NY,Saint Mark's Place,N25 Nitro Tea & Coffee,,,10003,,,,,,,,
1679,9571769981,40.7762901,-73.9542806,,226,,East 83rd Street,Cafè Blériot,,,10028,cafebleriot,,,,,,,
1680,9579314646,40.7329596,-73.9859835,New York,227,NY,East 14th Street,MooMooCha,,,10003,,,,,,,,
1681,9579377217,40.7316535,-73.9880652,New York,83,NY,3rd Avenue,Sammy L Coffee,+1-917-770-4047,,10003,,,,,,,,
1682,9581958450,40.7977141,-73.9343965,,2137,,1st Avenue,Evelyn's Kitchen,+1 646-476-7906,,10035,,,,,,,,
1683,9583638725,40.690448,-73.9518833,,90,,Kosciuszko Street,Burly Coffee,,,11205,,,,,,,,
1684,9583789837,40.6938515,-73.9614424,,,,,TB Coffee House,,,,,,,,,,,
1685,9583805196,40.6938331,-73.963668,,,,,OJBK Tea Shop,,,,,,,,,,,
1686,9586083804,40.7639375,-73.9667072,New York,801,NY,Lexington Avenue,Joe & The Juice,,,10065,,,,,,,,
1687,9586659413,40.7651701,-73.9657768,,156,,East 64th Street,Alice's Tea Cup,+1 212-486-9200,,10065,,,,,,,,
1688,9590309771,40.7870041,-73.9540362,New York,50,NY,East 96th Street,Grabstein's Bagels,,,10128,grabsteinsbagels,,,,,,,
1689,9595950539,40.7081895,-73.9202089,,321,,Starr Street,Kings Kolache,,,11237,,,,,,,,
1690,9596938816,40.7809445,-73.954711,,1324,,Lexington Avenue,Tal Bagels,+1 646-850-0133,,,,,,,,,,
1691,9601671752,40.5778339,-73.9612102,Brooklyn,607,NY,Brighton Beach Avenue,Starbucks,+1 718-934-3211,,11235,,,,,,,,
1692,9621859854,40.6886993,-73.947421,,,,,Little Roy,,,,,,,,,,,
1693,9622073541,40.6924466,-73.9430775,,,,,Petisco Brazuca,,,,,,,,,,,
1694,9624402289,40.6894044,-73.9705995,,,,,Nostrand Coffee Roasters,,,,,,,,,,,
1695,9624789645,40.7179646,-73.9566853,,,,,SF BK,,,,,,,,,,,
1696,9630440537,40.7210014,-73.9911028,,,,,The Hideout Chai Bar,,,,,,,,,,,
1697,9633471059,40.8167277,-73.9585099,New York,611,NY,West 129th Street,Dear Mama,+1-716-727-2854,,10027,,,,,,,,
1698,9644541103,40.7479431,-73.987102,,33,,West 32nd Street,Machi machi,,,10001,machimachi_us,,,,,,,
1699,9652667817,40.7052164,-74.0091284,,5,,Hanover Street,The Little Beet,,,,,,,,,,,
1700,9658251141,40.7525226,-73.9924763,New York,260,NY,West 35th Street,Liberty Bagels Midtown,+12122791124,,10001,,,,,,,,
1701,9658579984,40.7600469,-73.8327001,Flushing,38-02,NY,Prince Street,The Alley,,,11354,,,,,,,,
1702,9659096580,40.7545045,-73.998504,,,,,Old Country Coffee,+1-646-861-2171,,,,,,,,,,
1703,9661358859,40.7266373,-73.991949,,,,,Kettl,+1-646-590-0479,,,,,,,,,,
1704,9661358860,40.7266017,-73.9919637,,,,,Current Coffee,,,,,,,,,,,
1705,9661877493,40.6396937,-73.9674191,Brooklyn,1112,NY,Cortelyou Road,Blue Star Parlor,(347) 365-9035,,11218,,,,,,,,
1706,9664668087,40.7687226,-73.7921822,Flushing,32-02,NY,Francis Lewis Boulevard,Starbucks,+1 718-888-7737,,11358,,,,,,,,
1707,9666095412,40.6389617,-73.9195495,Brooklyn,1556,NY,Ralph Avenue,NY Tracks Cafe,,,,,,,,,,,
1708,9671008994,40.7603503,-73.829261,Flushing,136-28,NY,39th Avenue,Mango Mango,,,11355,,,,,,,,
1709,9671893394,40.7390365,-73.9203347,,48-09,,45th Street,Dolci Paradise Bakery,+1 718-937-3410,,11377,dolciparadisebakery,,,,,,,
1710,9678976667,40.6913614,-73.866156,Woodhaven,75-08,NY,Jamaica Avenue,Pop Pot Noodle & Tea Spot,+1-718-296-2172,,11421,,,,,,,,
1711,9683497137,40.7771173,-73.9525218,,1631,,2nd Avenue,Caroline's Donuts,,,,carolinesdonuts,,,,,,,
1712,9690757656,40.7747408,-73.9506866,,1592,,1st Avenue,Le Pain Quotidien,+1 646-681-3110,,10028,,,,,,,,
1713,9696507316,40.7033542,-73.986766,,52,,Jay Street,Fuel Fever,+1-929-298-0323,,11201,,,,,,,,
1714,9699175979,40.7591032,-73.9918725,,,,,Rind,,,,,,,,,,,
1715,9705479179,40.7595166,-73.920585,Astoria,3702,NY,Broadway,La Casa Del Sabor,,,,,,,,,,,
1716,9707608778,40.7405219,-73.9225659,Sunnyside,42-14,NY,Greenpoint Avenue,Full Moon Cafe,+1 929-522-0944,,11377,,,,,,,,
1717,9709878987,40.5902134,-74.0884316,Staten Island,1562,NY,Hylan Boulevard,Tim Hortons,+1 718-980-0091,,10305,,,,,,,,
1718,9711419117,40.709544,-74.0085841,,,,,Healthy Green Juice Bar,,,,,,,,,,,
1719,9715980449,40.7162197,-73.9895853,New York,39,NY,Essex Street,Flower's Cafe,+1 2123900630,,10002,,,,,,,,
1720,9717340504,40.7156154,-73.9902595,New York,46,NY,Hester Street,Meow Parlour,,,10002,,,,,,,,
1721,9735398744,40.7146689,-73.9981529,,,,,Art Bean,,,,,,,,,,,
1722,9736192080,40.5789775,-73.9760326,Brooklyn,626,NY,Sheepshead Bay Road,Georgian Corner,+1 347-240-0940,,11224,,georgiancorner2022@gmail.com,,,,,,
1723,9742033446,40.7208138,-73.8468607,,,,,Kung Fu Tea,,,,,,,,,,,
1724,9758458699,40.6199686,-73.9070033,Brooklyn,7112,NY,Avenue U,Bergen Beach Cafe,+1 718-444-9473;+1 718-241-1891,,11234,,,,,,,,
1725,9762844875,40.6449048,-74.0242528,,140,,58th Street,Pete's Brooklyn Eats Cafe,,,11220,,,,,,,,
1726,9770640988,40.7755074,-73.9536926,,1585,,2nd Avenue,Bonjour Crepes & Waffles,,,,,,,,,,,
1727,9777821013,40.6231911,-74.0313616,Brooklyn,8610,NY,3rd Avenue,Pegasus,+1-718-748-6977,,11209,,,,,,,,
1728,9779751521,40.6364476,-74.0259492,,,,,Bai’ Dar,,,,,,,,,,,
1729,9779884981,40.6347668,-74.026616,,,,,Take Away & Cafe,+1-718-680-0777,,,,,,,,,,
1730,9784340519,40.7624715,-73.9811369,,152,,West 52nd Street,Partners Coffee,,,,,,,,,,,
1731,9784352417,40.759942,-73.9816372,,,,,Le Caffe Coffee,,,,,,,,,,,
1732,9784361517,40.7575756,-73.9790831,,12,,West 48th Street,Maman,,,10036,,,,,,,,
1733,9787132471,40.6508486,-74.0117396,,,,,C-Xique Cafe,,,,,,,,,,,
1734,9795586991,40.6988698,-73.992494,,70,,Henry Street,Amai Bā,,,11201,,,,,,,,
1735,9806919511,40.7436657,-73.9738384,New York,591,NY,1st Avenue,Starbucks,+1 347-852-0545,,10016,,,,,,,,
1736,9808520836,40.6938125,-73.9828875,,,,,Compilation Coffee,+1-347-422-0271,,,,,,,,,,
1737,9809871507,40.589945,-73.9728274,Brooklyn,274,NY,Avenue X,Jezero Cafe,+1 917-933-4064,,11223,,,,,,,,
1738,9812993600,40.701665,-73.9865228,,105,,York Street,Devocion,+1-718-285-6180,,11201,,,,,,,,
1739,9826455127,40.7180009,-73.9989068,New York,121,NY,Baxter Street,Sponges Cafe,,,10013,,,,,,,,
1740,9826455128,40.7179543,-73.9991906,New York,118,NY,Baxter Street,Kam Hing Coffee Shop,,,10013,,,,,,,,
1741,9828589992,40.6939965,-74.0005421,,159,,Bridge Park Drive,Ebb & Flow Bakery,,,11201,,,,,,,,
1742,9834107259,40.6337862,-74.0214569,,,,,Coconut Hookah,,,,,,,,,,,
1743,9834107264,40.6327857,-74.0211173,,6927,,5th Avenue,Hemo Cafe,+1-718-333-5130,,11209,,,,,,,,
1744,9834254267,40.638502,-74.016977,,6115,,5th Avenue,Panaderia Melissa,+1-718-492-4002,,11220,,,,,,,,
1745,9834265123,40.7754055,-73.8719708,,,,,Sweetleaf Coffee Roasters,,,,,,,,,,,
1746,9842564518,40.6866724,-73.9777301,,,,,BAMcafé,+1-718-636-4100,,,,,,,,,,
1747,9845209353,40.6044692,-73.9976959,Brooklyn,,NY,86th Street,Moge Tee,,,11214,,,,,,,,
1748,9845250397,40.6026278,-73.9953132,Brooklyn,2134,NY,86th Street,Tiger Sugar,,,11214,,,,,,,,
1749,9845278413,40.6049946,-73.9985584,Brooklyn,1971,NY,86th Street,Starbucks,+1 718-266-1503,,11214,,,,,,,,
1750,9858858654,40.5768186,-73.9659384,Brooklyn,239,NY,Brighton Beach Avenue,Güllüoglu Baklava,+1-347-577-6150,,11235,,,,,,,,
1751,9858858655,40.5767921,-73.9660844,Brooklyn,231,NY,Brighton Beach Avenue,Kaffeine 231,+1-929-437-5697,,11235,,,,,,,,
1752,9859366273,40.7927777,-73.9406366,,2128,,2nd Avenue,Lamb's Bread,+1 646-649-3023,,10029,lambsbreadcafe,order@lambsbreadcafe.com,,,,,,
1753,9862528717,40.6916182,-73.9306515,,71,,Malcolm X Boulevard,Space 71x Cafe,3475337533,,11221,,,,,,,,
1754,9874879428,40.7173256,-73.9944535,,,,,,+1-212-219-0981,,,,,,,,,,
1755,9875326357,40.7798658,-73.9507315,,254,,East 89th Street,Kafe Neo,,,,kafeneony,,,,,,,
1756,9875403134,40.7291644,-73.9899477,,69,,Cooper Square,Möge Tee,+1-929-350-2833,,10003,,,,,,,,
1757,9879092110,40.5864094,-73.8158431,,92-06,,Rockaway Beach Boulevard,Rockaway Roasters,+1 718 474 2500,,,,,,,,,,
1758,9879124792,40.6892365,-74.0184224,,,,,Joe Coffee,,,,,,,,,,,
1759,9890344448,40.7506032,-73.9713921,,,,,Remi43 Flower & Coffee,,,,,,,,,,,
1760,9907916717,40.7224988,-73.7962487,Jamaica,8000,NY,Utopia Parkway,Starbucks,+1 718-990-1716,,11432,,,,,,,,
1761,9915437745,40.7532096,-73.9983386,New York,438,NY,West 33rd Street,Black Fox Coffee Co.,,,10001,,,,,,,,
1762,9939526744,40.6221092,-74.1685284,Staten Island,700,NY,South Avenue,Tim Hortons,+1 718-982-9203,,10303,,,,,,,,
1763,9962140857,40.6827643,-73.9641104,,920A,,Fulton Street,Otway Bakery,,,11238,,,,,,,,
1764,9964704539,40.6977235,-73.9709547,,146,,Flushing Avenue,Head Hi,+1-917-909-0005,,11205,,,,,,,,
1765,9978637390,40.7262473,-73.9911911,,,,,Three Jewels,+1-646-964 5736,,,,,,,,,,
1766,10000660266,40.7514513,-73.9955788,,,,,Blue Bottle Coffee,,,,,,,,,,,
1767,10024111241,40.6992617,-73.9128696,,1524,,Myrtle Avenue,L'imprimerie,,,11237,,,,,,,,
1768,10047602537,40.6840079,-73.9296241,,616,,Halsey Street,Trash Island,,,,,,,,,,,
1769,10064144417,40.7225249,-73.9974462,New York,67,NY,Spring Street,Joe & The Juice,,,10012,,,,,,,,
1770,10065571478,40.6836278,-73.9263876,,210,,Patchen Avenue,Early Yves,,,,,,,,,,,
1771,10078555417,40.7192029,-73.9597158,Brooklyn,103,NY,North 7th Street,Angels Cafe,,,11249,angelscafebk,,,,,,,
1772,10087482396,40.7663723,-73.9796629,New York,922,NY,7th Avenue,Serafina,,,10019,,,,,,,,
1773,10089925944,40.5267073,-74.2015551,Staten Island,5801,NY,Amboy Road,Starbucks,+1 718-559-4012,,10309,,,,,,,,
1774,10090538383,40.7211027,-74.0039693,,,,,Matchaful,,,,,,,,,,,
1775,10096054217,40.7600809,-73.9921104,,,,,Frisson Espresso 44,(646) 398-8210,,,,,,,,,,
1776,10103143985,40.7212565,-73.8519263,Queens,68-04,NY,Burns Street,Forest Cafe,,,11375,,,,,,,,
1777,10112378651,40.6935927,-73.9858169,,,,,Blank Street Coffee,,,,,,,,,,,
1778,10136292572,40.5828543,-73.954431,Brooklyn,2,NY,Neptune Avenue,The Bay Cafe,+1 347-554-8811,,11235,,,,,,,,
1779,10145183255,40.7351387,-73.9794032,,,,,Rosemary's Pantry,,,,,,,,,,,
1780,10148136558,40.6736727,-73.9606526,,,,,Polly's,,,,,,,,,,,
1781,10155740444,40.6837163,-73.9350613,,347,,Lewis Avenue,Secret Garden,,,,,,,,,,,
1782,10160790949,40.7859285,-73.9847142,,,,,,,,,,,,,,,,
1783,10162028274,40.6326133,-74.0274968,,,,,Crepe Factory,,,,,,,,,,,
1784,10170251962,40.7371151,-73.9587661,,,,,Pueblo Querido,,,,,,,,,,,
1785,10178410745,40.6759277,-73.9302979,,,,,Almah Cafe,,,,,,,,,,,
1786,10179234747,40.7830092,-73.951819,New York,163,NY,East 92nd Street,La Librairie des Enfants Café,,,10128,,,,,,,,
1787,10195939217,40.5714143,-74.1112551,,,,,Vivi Bubble Tea,,,,,,,,,,,
1788,10195939281,40.5718176,-74.1129822,,286,,New Dorp Lane,Hidden Cottage Coffee,+1-,,10306,,,,,,,,
1789,10195939293,40.5714094,-74.1117674,,,,,Chun Yang Tea,,,,,,,,,,,
1790,10195939473,40.8066718,-73.9539564,,2213,,Frederick Douglass Boulevard,Ganache Coffee,,,10026,,,,,,,,
1791,10198298532,40.6493711,-74.0092386,Brooklyn,4415,NY,4th Avenue,Yafa Cafe,+1-347-464-3999,,11220,,hello@yafabrooklyn.com,,,,,,
1792,10198368953,40.6342742,-74.023884,,,,,Albait Baitak Cafe,,,,,,,,,,,
1793,10203189775,40.6332495,-74.0272357,,,,,Cream Coffee Shop,+1-718-333-5288,,,,,,,,,,
1794,10208288369,40.5953581,-73.9540725,,1601,,Gravesend Neck Road,Pep Bakehouse & Coffee Shop,+1 347-462-2703,,,,,,,,,,
1795,10210135802,40.6771638,-74.0129064,,,,,Fort Defiance General Store,+1-347-457-5082,,,,,,,,,,
1796,10215152666,40.7606653,-73.9786542,New York,1290,NY,6th Avenue,Starbucks,+1 212-977-4861,,10104,,,,,,,,
1797,10224616957,40.7312238,-73.9860512,New York,139,NY,2nd Avenue,Plantshed,,,10003,,,,,,,,
1798,10234443658,40.7503456,-73.9404398,,25-08,,Queens Plaza South,Gong Cha,,,,,,,,,,,
1799,10236311997,40.5765137,-73.9675314,,123,,Brighton Beach Avenue,Pavlova Bakery,+1 347-374-2480,,11235,https://www.instagram.com/pavlovabakerycafe,,,,,,,
1800,10236618684,40.7418157,-73.8785865,Elmhurst,86-12,NY,Whitney Avenue,Yaya Tea,,,11373,,,,,,,,
1801,10245411701,40.6475701,-74.0075462,Brooklyn,,NY,5th Avenue,Totopan,,,11220,,,,,,,,
1802,10245668521,40.6351912,-74.0201287,,,,,Haveli Lounge,+1-347-497-5204,,,,,,,,,,
1803,10245833835,40.7193032,-73.8428059,,71-60,,Austin Street,Red Piper,+1 718 635 0245,,,,,,,,,,
1804,10248075953,40.6817281,-73.9289848,,324,,Malcolm X Boulevard,Bailey’s Cafe,,,,,,,,,,,
1805,10248988534,40.6588298,-73.9962617,,755,,5th Avenue,Baked in Brooklyn,+1-718-788-3164,,11232,,,,,,,,
1806,10270349361,40.7202909,-73.9931406,,,,,Ceci Cela Patisserie,,,,,,,,,,,
1807,10270349365,40.7185168,-73.9938501,,,,,Cafecito,9296687080,,10002,,,,,,,,
1808,10281405382,40.7117738,-74.0116689,,,,,Épicerie Boulud,+2125959605,,,,,,,,,,
1809,10282968181,40.6836366,-73.9681287,,810,,Fulton Street,Hungry Ghost Coffee,,,11238,,,,,,,,
1810,10293858669,40.6517223,-73.9756829,,1293,,Prospect Avenue,Tea Time Tactics,,,11218,,,,,,,,
1811,10295601809,40.5718028,-74.1456619,,,,,Main Street Coffee,,,,,,,,,,,
1812,10301379609,40.7328798,-74.0038211,,,,,Hungry Ghost Coffee,,,,,,,,,,,
1813,10309927350,40.7701027,-73.9918251,New York,829,NY,11th Avenue,White Noise Coffee Co.,+1-646-596-0022,,10019,,,,,,,,
1814,10311562060,40.7209649,-73.8440907,Forest Hills,107-28,NY,71st Avenue,Gregory’s Coffee,,,11375,,,,,,,,
1815,10311585044,40.7712328,-73.9930809,,,,,Le Cafe Coffee,,,,,,,,,,,
1816,10315606384,40.6605665,-73.9604844,,547,,Flatbush Avenue,High Grade Coffee,,,11225,,,,,,,,
1817,10315606401,40.6585929,-73.9603145,,605,,Flatbush Avenue,Brooklyn Perk,,,11225,,,,,,,,
1818,10553751065,40.6550606,-73.9609978,,206,,Parkside Avenue,Brooklyn Perk,,,11226,,,,,,,,
1819,10557706111,40.7302525,-73.9598036,,,,,Rhythm Zero,,,,,,,,,,,
1820,10568524391,40.6868109,-73.9594329,,,,,Commune,,,,@communebedstuy,,,,,,,
1821,10572082255,40.6551412,-73.9615614,,,,,Loud Baby,,,,,,,,,,,
1822,10577727225,40.7151665,-73.9128882,,,,,La Lampara Cafe,,,,,,,,,,,
1823,10584741959,40.7177951,-73.9949335,,,,,New Kamboat Bakery & Cafe,,,,,,,,,,,
1824,10584741960,40.7183685,-73.9941338,,,,,Daronghua Bakery,+1-212-941-1924,,,,,,,,,,
1825,10584741963,40.7184114,-73.994286,,,,,I'Milky,,,,,,,,,,,
1826,10592171291,40.7404973,-73.9816996,New York,351,NY,3rd Avenue,Matto Espresso,,,10010,,,,,,,,
1827,10595013925,40.6844938,-73.9440073,,,,,Bklyn Kettle Cafe,+1-718-676-5154,,,,,,,,,,
1828,10611597220,40.6379186,-73.8961722,,,,,Bagels & Coffee,,,,,,,,,,,
1829,10613041697,40.717779,-73.9543949,Brooklyn,221,NY,North 9th Street,pinkFROG Cafe,(929) 265-3350,,11211,,,,,,,,
1830,10616783226,40.7518188,-73.9815906,New York,455,NY,5th Avenue,The Library Café by Amy's Bread,,,10018,,,,,,Stavros Niarchos Foundation Library,,
1831,10642744091,40.6815777,-73.9533915,,,,,Seed Brklyn Green House,,,,,,,,,,,
1832,10651869821,40.6919072,-73.9828819,,136,,Willoughby Street,Gong Cha,+1-917-909-1207,,11201,,,,,,,,
1833,10661660092,40.720871,-73.8463425,,,,,,,,,,,,,,,,
1834,10679436534,40.7199493,-73.8433764,,,,,Coffee Shot,,,,,,,,,,,
1835,10679766624,40.6220455,-74.0320421,,276,,88th Street,Coffee Rx,,,11209,,,,,,,,
1836,10684451345,40.7660888,-73.7893409,,34-01,,Francis Lewis Boulevard,Annie's Social,,,11358,,,,,,,,
1837,10689045274,40.7084835,-74.0135243,,,,,Dragon Tea,,,,,,,,,,,
1838,10689197471,40.7328775,-73.9877118,New York,110,NY,3rd Avenue,Matto Espresso,,,10003,,,,,,,,
1839,10692993581,40.7271351,-73.9795427,New York,167,NY,Avenue B,Hekate Café & Elixir Lounge,,,10009,,,,,,,,
1840,10693681226,40.7496503,-73.9479257,,,,,The Local Cafe,,,,,,,,,,,
1841,10693681228,40.7494889,-73.9499484,,,,,,,,,,,,,,,,
1842,10695150094,40.6914599,-73.982586,,,,,Cafe d'Avignon,,,,,,,,,,,
1843,10695864090,40.7374343,-73.9903996,New York,861,NY,Broadway,Venchi,,,10003,,,,,,,,
1844,10696133542,40.7400773,-73.989726,New York,921,NY,Broadway,Le Pain Quotidien,+1-332-910-6833,,10003,,,,,,,,
1845,10697603105,40.7381907,-73.9983412,,,,,Modern Bread and Bagel,,,,,,,,,,,
1846,10698237278,40.7071344,-73.8545979,Forest Hills,8989,NY,Union Turnpike,Starbucks,+1 718-846-2310,,11375,,,,,,,,
1847,10699487852,40.7500086,-73.9486443,,,,,Ninth Street Espresso,,,,,,,,,,,
1848,10703267650,40.7479155,-73.9422563,Long Island City,43-21,NY,Hunter Street,Teazzi Tea Shop,+1-347-554-2680,,11101,,,,,,,,
1849,10712959086,40.6404442,-74.0153799,,,,,Generoso's,+1-718-492-0895,,,,,,,,,,
1850,10717839775,40.7325497,-73.9967931,,,,,Marlton Esprsso Bar,,,,,,,,,,,
1851,10717839800,40.7332791,-73.9985251,,,,,Moshava Coffee,,,,,,,,,,,
1852,10732832182,40.7575663,-73.8345632,Skyview Center,40-24,NY,College Point Boulevard,Starbucks,+1 347-756-1663,,11354,,,,,,,,
1853,10733191689,40.7567525,-73.8354882,,,,,CoCo Fresh Tea & Juice,,,,,,,,,,,
1854,10733191693,40.7567627,-73.8356531,,,,,Gong Cha,,,,,,,,,,,
1855,10751283105,40.7748669,-73.9542775,New York,247,NY,East 81st Street,Hutch and Waldo,,,10028,http://instagram.com/hutchandwaldo,,,,,,,
1856,10751724805,40.7730659,-73.9910076,New York,235,NY,Freedom Place South,Harry's Table by Cipriani,+1 212-339-2015,,10069,,,,,,,,
1857,10755612112,40.7755174,-73.9566349,,1424,,3rd Avenue,Maman,,,10028,,,,,,,,
1858,10756703060,40.7189289,-73.9948154,New York,132,NY,Bowery,Matcha Cafe Maiko,+1-646-379-8778,,10013,,,,,,,,
1859,10759352794,40.6290677,-74.0740103,,,,,Americano Cafe,,,,,,,,,,,
1860,10767181157,40.5494366,-74.2211548,,,,,Bloomin' Bean,,,,,,,,,,,
1861,10769253446,40.7296098,-73.9963468,New York,45,NY,West 4th Street,Starbucks,,,10012,,,,,,,,
1862,10771770502,40.6335595,-74.0214744,,,,,Meena House Cafe,+1-718-238-3274,,,,,,,,,,
1863,10776441923,40.7402204,-73.8745297,Queens,48-36,NY,90th Street,Little Starry Cafe,,,11373,,,,,,,,
1864,10776706633,40.6964711,-73.9003685,,10-80,,Cypress Avenue,Käfē Bar & Bistro,,,,,,,,,,,
1865,10780593448,40.7207251,-73.904318,Maspeth,60-94,NY,Flushing Avenue,Bake A Bagel,+1-718-326-2197,,11378,,,,,,,,
1866,10797237705,40.7449381,-73.9831337,New York,450,NY,Park Avenue South,Felix Roasting Co.,,,10016,,,,,,,,
1867,10797371352,40.6302512,-74.0219084,,,,,MEDD,+1-917-478-2131,,,,,,,,,,
1868,10797403545,40.6299775,-74.0222584,,,,,Cup of Joe,+1-718-921-1000,,,,,,,,,,
1869,10798119179,40.8137808,-73.9557256,New York,1351,NY,Amsterdam Avenue,Plowshares Coffee Roasters,+1 212 222 0280,,10027,,,,,,,,
1870,10803207999,40.6907104,-73.9364312,,173,,Lewis Avenue,Botani,,,11221,,,,,,,,
1871,10814741993,40.6916761,-73.9091787,,,,,General Irving,,,,,,,,,,,
1872,10817203424,40.7607909,-73.9911391,New York,653,NY,9th Avenue,Jooy Tea Shoppe,+1 646-692-4229,,10036,,,,,,,,
1873,10822653418,40.6283942,-74.0232641,,,,,Asal Yemen,+1-347-560-6329,,,,,,,,,,
1874,10822789007,40.7168388,-73.944581,,402,,Graham Avenue,Land to Sea,,,,,,,,,,,
1875,10828734042,40.748382,-73.9878429,New York,49,NY,West 32nd Street,Early Edition Espresso Bar,,,10001,,,,,,,,
1876,10828749043,40.7154382,-73.9982044,New York,67,NY,Bayard Street,Yi Fang Tea,,,10013,,,,,,,,
1877,10830968028,40.7260837,-74.001279,New York,161,NY,Prince Street,Joe & The Juice,+1-212-777-0034,,10012,,,,,,,,
1878,10833095528,40.7404072,-74.0050369,New York,678,NY,Hudson Street,Starbucks,+1 646-634-9309,,10014,,,,,,,,
1879,10835856480,40.7175808,-73.9590156,Brooklyn,142,NY,North 6th Street,I'Milky,+1-585-421-7795,,11249,,,,,,,,
1880,10836191952,40.7164698,-73.9590218,Brooklyn,219,NY,Bedford Avenue,Lattente,,,11211,,,,,,,,
1881,10838005576,40.714913,-73.9627684,Brooklyn,255,NY,Berry Street,Caffe Valencia,+1-718-869-4459,,11249,,,,,,,,
1882,10838647152,40.7142602,-73.9613129,Brooklyn,277,NY,Bedford Avenue,Blank Street Coffee,,,11211,,,,,,,,
1883,10844410470,40.7850355,-73.951709,,1466,,Lexington Avenue,Matto Espresso,+1 347-882-8000,,,,,,,,,,
1884,10844530005,40.7515977,-73.9806682,,,,,Gregory’s,,,,,,,,,,,
1885,10845028784,40.7705406,-73.7358693,,252-29,,Northern Boulevard,Bean & Bean Coffee,+1-347-235-0534,,11363,,,,,,,,
1886,10865913691,40.7116246,-73.9425422,,766,,Grand Street,Brooklyn Standard,,,,,,,,,,,
1887,10884425202,40.7538903,-73.9961681,,441,,9th Avenue,In Common NYC Cafe,+16463703099,,,,,,,,,,
1888,10885430068,40.671056,-73.9424343,,1090,,Saint Johns Place,Daughter,,,11213,,,,,,,,
1889,10900189251,40.5749761,-73.9666271,,201,,Brighton 1st Road,Anyway Beach Cafe,+1 718-569-5195,,,,,,,,,,
1890,10903431383,40.6449025,-74.074711,Staten Island,55,NY,Richmond Terrace,Starbucks,+1 718-720-1130,,10302,,,,,,,,
1891,10903431384,40.6449517,-74.0748106,,,,,Bake Culture,,,,,,,,,,,
1892,10906413973,40.7026356,-74.0117836,New York,1,NY,New York Plaza,Starbucks,+1 212-785-8409,,10004,,,,,,,underground,
1893,10908633305,40.7579767,-73.9694536,,880,,,Gregory’s coffee,,,10022,,,,,,,,
1894,10908635405,40.7282617,-74.0051457,,,,,Gregory’s coffee,,,10014,,,,,,,,
1895,10911526106,40.7477192,-73.989028,,874,,West 31st Street,Gregory’s coffee,,,10001,,,,,,,,
1896,10916272079,40.726051,-73.9409223,Brooklyn,269,NY,Nassau Avenue,The Coffee Shop,,,11222,,,,,,,,
1897,10923174175,40.7338591,-73.9896639,,145,,4th Avenue,Le Café Coffee,,,10003,,,,,,,,
1898,10923249690,40.7319019,-73.9863128,,,,,Butterdose,,,,,,,,,,,
1899,10936887405,40.773514,-73.9639139,New York,945,NY,Madison Avenue,The SisterYard,,,10021,https://www.instagram.com/thesisteryard/,,,,,,,
1900,10937301892,40.7577913,-73.804202,,43-29,,162nd Street,The Well Coffee,+1-718-939-3605,,,,info@thewellcoffeeny.com,,,,,,
1901,10943139481,40.7803207,-73.7767272,Bayside,23-88,NY,Bell Boulevard,Starbucks,+1 718-352-0590,,11360,,,,,,,,
1902,10963340357,40.7510055,-73.9951268,,,,,Birch Coffee,,,,,,,,,,,
1903,10965288117,40.6789046,-73.9974077,,,,,Noire,,,,,,,,,,,
1904,10968363058,40.7460415,-73.890507,,40-36,,75th Street,Bobba Hubba,+1 212-365-8269,,,,,,,,,,
1905,10978640780,40.6754219,-74.0004929,,,,,Los Hermanos Coffee,,,,,,,,,,,
1906,10979262390,40.7197286,-73.9960952,,,,,Two Hands,,,,,,,,,,,
1907,10979262392,40.719466,-73.996191,,,,,The Chai Spot,+1-646-678-5868,,,,,,,,,,
1908,10982264361,40.7638169,-73.9646685,,,,,Black Press Coffee,,,,,,,,,,,
1909,10982272193,40.7585176,-73.9629994,,1045,,1st Avenue,Frolla Cafè,+1 917-409-0208,,,frollacafe,,,,,,,
1910,10982394762,40.7270841,-73.976867,,,,,Borris & Horton,,,,,,,,,,,
1911,10982600248,40.7685162,-73.9552447,,1370,,1st Avenue,B&B Bagels,+1 917-262-0878,,10021,,,,,,,,
